title,source,SSR,SRR,cost,shift,scale
AM Contra - Heart Peripheral,bass,-0.343205715887545,11.115203874746676,2.2420889694078365,"[[  2.  29.]
 [-27.   0.]]","[[ 1.6422833   0.03347719]
 [-0.04799629  1.71953306]]"
AM Contra - Heart Peripheral,drums,4.237875953748722,11.168916915669058,4.019011117446905,"[[ 0. -8.]
 [ 8.  0.]]","[[1.38961012 0.08447505]
 [0.02686364 1.46788816]]"
AM Contra - Heart Peripheral,other,4.631151006908319,5.484599579017771,5.247236319264655,"[[ 0. -4.]
 [ 4.  0.]]","[[1.17407743 0.17895811]
 [0.05660915 1.35204878]]"
AM Contra - Heart Peripheral,vocals,3.6992646264381968,14.996848072242145,2.372821613768231,"[[  0. -28.]
 [ 27.   0.]]","[[ 1.63529797 -0.02592411]
 [-0.01223828  1.6599432 ]]"
Al James - Schoolboy Facination,bass,11.011126280763587,25.5455846224044,0.6983175429244932,"[[  0. -24.]
 [ 25.   0.]]","[[1.25940745 0.02278422]
 [0.02344001 1.24990702]]"
Al James - Schoolboy Facination,drums,13.45227898854898,8.626737570973395,4.127527921457113,"[[  0.  37.]
 [-35.   0.]]","[[1.1250646  0.04192794]
 [0.2318621  0.97770889]]"
Al James - Schoolboy Facination,other,20.91979917197027,5.44171370943515,3.6328873608239687,"[[  0.  24.]
 [-23.   0.]]","[[ 1.01132681 -0.01745772]
 [-0.01389401  0.98544462]]"
Al James - Schoolboy Facination,vocals,14.062827542345197,11.987685244349358,4.172213396082579,"[[  0.  34.]
 [-33.   0.]]","[[ 1.19632577  0.        ]
 [-0.01340138  1.19732554]]"
Angels In Amplifiers - I'm Alright,bass,2.972389106940132,16.58054716011599,2.3789045156710262,"[[  1.  37.]
 [-35.   0.]]","[[ 1.64904106  0.06016455]
 [-0.01316023  1.71596992]]"
Angels In Amplifiers - I'm Alright,drums,3.097127867896898,13.395202157342368,3.4957456156578677,"[[  0. -12.]
 [ 12.   0.]]","[[1.46664382 0.23052098]
 [0.07970643 1.57864857]]"
Angels In Amplifiers - I'm Alright,other,4.218668717190813,13.949521799031377,3.620070663474436,"[[  0.  13.]
 [-13.   0.]]","[[ 1.63510998 -0.01571381]
 [-0.06335429  1.67418699]]"
Angels In Amplifiers - I'm Alright,vocals,3.1589699141226903,12.772966605837858,3.646091326749147,"[[ 0. -9.]
 [ 9.  0.]]","[[1.59915376 0.03427087]
 [0.00826667 1.66751709]]"
Arise - Run Run Run,bass,10.151433661880047,22.70002404119962,1.8252383063595214,"[[ -1. -38.]
 [ 36.   0.]]","[[ 1.26771992  0.0350288 ]
 [-0.00954164  1.32592012]]"
Arise - Run Run Run,drums,12.407519162479574,11.649538542358142,3.091133215304737,"[[ 0. -4.]
 [ 4.  0.]]","[[1.21300504 0.        ]
 [0.00952936 1.23023068]]"
Arise - Run Run Run,other,11.725131239801192,21.10270756725165,2.3267731191193843,"[[  0.  34.]
 [-34.   0.]]","[[ 1.27605461 -0.01589691]
 [-0.00834755  1.26095846]]"
Arise - Run Run Run,vocals,10.68263233901743,15.883783091788231,1.418457788201541,"[[  0. -29.]
 [ 29.   0.]]","[[ 1.27084456e+00 -1.32953681e-03]
 [-2.91768389e-04  1.27320664e+00]]"
BKS - Bulldozer,bass,14.971753936577622,12.148843016670995,2.531322871790889,"[[  0.  26.]
 [-26.   0.]]","[[1.10214064 0.02819088]
 [0.06452441 1.07762362]]"
BKS - Bulldozer,drums,13.529672209146234,24.824375567481496,1.0082843403641482,"[[  0. -33.]
 [ 33.   0.]]","[[1.19185354 0.02049728]
 [0.01423473 1.1906064 ]]"
BKS - Bulldozer,other,22.07065415636695,8.886437357588207,2.566234701531797,"[[  0.  13.]
 [-13.   0.]]","[[ 1.03505691 -0.02003538]
 [-0.08704357  1.10238447]]"
BKS - Bulldozer,vocals,14.977972702256569,6.254352511741352,0.9889218612496135,"[[  0.  34.]
 [-34.   0.]]","[[1.04566644 0.        ]
 [0.         1.03928453]]"
BKS - Too Much,bass,7.537817510546956,19.530488862375684,1.855015394457443,"[[  0.  37.]
 [-37.   0.]]","[[1.39728548 0.01293681]
 [0.03847611 1.37721914]]"
BKS - Too Much,drums,8.475866417154554,15.708022950369774,2.3343038463644916,"[[  0.  20.]
 [-27.   0.]]","[[1.35759986e+00 6.64100673e-04]
 [1.20825015e-02 1.35485982e+00]]"
BKS - Too Much,other,8.555159662223753,12.491910834893034,1.5542701389936155,"[[ 0. -9.]
 [ 9.  0.]]","[[1.30167109 0.01661914]
 [0.02175132 1.3171991 ]]"
BKS - Too Much,vocals,7.741104238157066,13.616400357087556,1.643431760535107,"[[  0. -14.]
 [ 13.   0.]]","[[1.35807588 0.        ]
 [0.         1.36147792]]"
Ben Carrigan - We'll Talk About It All Tonight,bass,11.915134214338039,22.246205373517963,0.37089462165615916,"[[  0.  29.]
 [-29.   0.]]","[[1.1994285 0.       ]
 [0.        1.1968142]]"
Ben Carrigan - We'll Talk About It All Tonight,drums,12.652705576536151,9.501245275912455,0.878354435809089,"[[  0. -12.]
 [ 12.   0.]]","[[0.91533005 0.06656911]
 [0.01565739 1.06129129]]"
Ben Carrigan - We'll Talk About It All Tonight,other,14.06818046116689,11.56227250706719,1.269329534479912,"[[ 0. -9.]
 [ 9.  0.]]","[[1.10957833 0.01253892]
 [0.00737105 1.12803772]]"
Ben Carrigan - We'll Talk About It All Tonight,vocals,12.728376434658093,9.111524903300474,0.5623073023742416,"[[  0. -27.]
 [ 27.   0.]]","[[ 1.11956506e+00  0.00000000e+00]
 [-7.75400109e-04  1.08956082e+00]]"
Bobby Nobody - Stitch Up,bass,16.477336970565545,16.368919840966115,1.7961017460332065,"[[  0.  33.]
 [-34.   0.]]","[[1.13537712 0.01184293]
 [0.02541357 1.12400706]]"
Bobby Nobody - Stitch Up,drums,20.65644933037852,12.44276777418197,1.9867838251948746,"[[  0.  36.]
 [-36.   0.]]","[[ 1.11440112e+00 -7.61413874e-03]
 [ 5.75044389e-04  1.07597775e+00]]"
Bobby Nobody - Stitch Up,other,20.76259403177209,13.061949281163102,2.381515628114839,"[[  0.  13.]
 [-13.   0.]]","[[1.07552108 0.00987461]
 [0.01711221 1.05125282]]"
Bobby Nobody - Stitch Up,vocals,17.591067893631703,12.342771537798047,1.8210432407369175,"[[ 0.  8.]
 [-8.  0.]]","[[1.08571346 0.01169559]
 [0.         1.09445617]]"
Buitraker - Revo X,bass,10.891639485774345,17.808823748378874,2.1028469085435546,"[[  0.  33.]
 [-33.   0.]]","[[1.25482741 0.02021511]
 [0.02507699 1.25248159]]"
Buitraker - Revo X,drums,11.003455634921194,19.5199195533979,2.247642498716534,"[[  0. -21.]
 [ 20.   0.]]","[[1.19503365 0.08866618]
 [0.02007654 1.24626177]]"
Buitraker - Revo X,other,16.470641465915644,11.070976042418348,2.8554378070989594,"[[ 0.  8.]
 [-9.  0.]]","[[ 1.14354899 -0.00366538]
 [-0.05819169  1.19705519]]"
Buitraker - Revo X,vocals,12.438797000243458,11.233997644983202,2.1149817891525484,"[[  0. -34.]
 [ 34.   0.]]","[[1.19394262 0.        ]
 [0.         1.19201277]]"
Carlos Gonzalez - A Place For Us,bass,5.602757230875524,2.701898234696949,1.794085017597412,"[[  0.  33.]
 [-30.   0.]]","[[1.44783995 0.2519375 ]
 [0.63770447 1.47619184]]"
Carlos Gonzalez - A Place For Us,drums,6.534782833644137,10.677364166506635,2.4672214272062343,"[[0. 0.]
 [0. 0.]]","[[1.49099249 0.06282672]
 [0.02785945 1.58002204]]"
Carlos Gonzalez - A Place For Us,other,7.407745606293161,11.553707986559361,2.556697116428693,"[[  0.  19.]
 [-19.   0.]]","[[ 1.44705272 -0.01438796]
 [-0.01738604  1.45208755]]"
Carlos Gonzalez - A Place For Us,vocals,6.024326061644597,15.305041173490215,2.1298152997672544,"[[  0. -16.]
 [ 15.   0.]]","[[1.47851357 0.01969867]
 [0.01074143 1.50390746]]"
Cristina Vane - So Easy,bass,9.019989033667072,9.881478696746449,3.657807066687525,"[[  0.  37.]
 [-38.  -1.]]","[[1.30355328 0.00283914]
 [0.0739924  1.24518179]]"
Cristina Vane - So Easy,drums,7.04861349208902,15.468350428178512,3.8327252373773373,"[[  0.  35.]
 [-35.   0.]]","[[1.40272981 0.01948682]
 [0.11977503 1.33009185]]"
Cristina Vane - So Easy,other,8.119527847814062,13.35451137916612,2.4040148999993165,"[[  0.  23.]
 [-22.   0.]]","[[1.37332255 0.00996785]
 [0.03064264 1.35162287]]"
Cristina Vane - So Easy,vocals,7.099901867148693,20.50249651280799,1.1386818992701702,"[[  0. -19.]
 [ 18.   0.]]","[[ 1.43753718 -0.00415093]
 [ 0.          1.43526349]]"
Detsky Sad - Walkie Talkie,bass,10.339405847260647,4.862780281415348,2.192996840338888,"[[  0.  37.]
 [-37.   0.]]","[[0.64126516 0.01959235]
 [0.05279238 0.60938937]]"
Detsky Sad - Walkie Talkie,drums,26.79239096427559,15.029215510965939,3.5862081273874002,"[[  0.  21.]
 [-23.   0.]]","[[1.03426573 0.0026847 ]
 [0.01363871 1.02924482]]"
Detsky Sad - Walkie Talkie,other,24.718854844199683,12.775092113495075,2.0252573023132996,"[[  0. -17.]
 [ 17.   0.]]","[[1.02851798 0.00216807]
 [0.         1.02314494]]"
Detsky Sad - Walkie Talkie,vocals,0.0,-80.0,0.8493042763528758,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Enda Reilly - Cur An Long Ag Seol,bass,7.822410575390217,23.752306571086415,0.8928165480891804,"[[  0. -23.]
 [ 23.   0.]]","[[1.36676208 0.03997613]
 [0.01068993 1.3895055 ]]"
Enda Reilly - Cur An Long Ag Seol,drums,7.96222605885969,18.28932608968087,2.0319000566098455,"[[  0.  25.]
 [-24.   0.]]","[[1.35857454 0.01139699]
 [0.02229919 1.3534443 ]]"
Enda Reilly - Cur An Long Ag Seol,other,9.099546903095199,14.546056245512197,2.3681297317529326,"[[  0.  15.]
 [-15.   0.]]","[[ 1.36169692e+00 -9.98632720e-03]
 [ 7.16390961e-04  1.34332247e+00]]"
Enda Reilly - Cur An Long Ag Seol,vocals,8.12928928496899,17.451221308323056,1.5810805279384357,"[[0. 0.]
 [0. 0.]]","[[1.32199974 0.        ]
 [0.05431142 1.21017658]]"
Forkupines - Semantics,bass,18.660987894215634,15.852914847094976,1.4532481152197179,"[[  0. -12.]
 [ 10.  -1.]]","[[0.85451885 0.22244085]
 [0.04756581 0.9828603 ]]"
Forkupines - Semantics,drums,17.11711881221185,15.82198191484351,3.7429156466358933,"[[  0.  33.]
 [-36.   0.]]","[[1.11689005 0.00755085]
 [0.07960185 1.05015242]]"
Forkupines - Semantics,other,23.64328034094448,9.21976136256205,3.9851535384773373,"[[ 0.  8.]
 [-8.  0.]]","[[ 1.05622724 -0.00719802]
 [-0.02339002  0.98083647]]"
Forkupines - Semantics,vocals,0.0,-31.097319294546143,0.40572987608717725,"[[0. 0.]
 [0. 0.]]","[[0.25198661 0.        ]
 [0.         0.09298556]]"
Georgia Wonder - Siren,bass,6.818141116995189,21.577676796017336,1.4245366074810732,"[[  1.  37.]
 [-35.   0.]]","[[1.40404982 0.03961442]
 [0.00704671 1.43924587]]"
Georgia Wonder - Siren,drums,7.675140292907722,16.85842402541673,2.3540297600315423,"[[  0. -16.]
 [ 16.   0.]]","[[1.38105112 0.04713672]
 [0.00688273 1.38249989]]"
Georgia Wonder - Siren,other,8.342788389087342,14.166706345290049,2.444101067815692,"[[ 0.  5.]
 [-5.  0.]]","[[1.32329606 0.03652496]
 [0.03136429 1.35109368]]"
Georgia Wonder - Siren,vocals,7.881810847817718,9.785752498018775,2.41118319116688,"[[ 0. -9.]
 [ 9.  0.]]","[[1.25143478 0.01903815]
 [0.         1.29861164]]"
Girls Under Glass - We Feel Alright,bass,12.789527707466455,7.941625163011949,5.954758561126914,"[[  0.  37.]
 [-37.   0.]]","[[0.97807382 0.11215255]
 [0.29557078 0.88401994]]"
Girls Under Glass - We Feel Alright,drums,7.107559619277608,23.39747136948821,1.5456660549100518,"[[  0. -13.]
 [ 12.   0.]]","[[1.40302863 0.04527776]
 [0.01906833 1.40587683]]"
Girls Under Glass - We Feel Alright,other,12.554304403618426,5.726364816865123,7.799466450531283,"[[  0.  31.]
 [-32.   0.]]","[[ 1.24924011 -0.02031324]
 [-0.13025558  1.36256627]]"
Girls Under Glass - We Feel Alright,vocals,0.0,-80.0,0.5005655961050025,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Hollow Ground - Ill Fate,bass,2.639444143374906,17.022781738799267,3.1735427649315557,"[[ -2. -36.]
 [ 35.   1.]]","[[1.53376988 0.2085752 ]
 [0.05373982 1.68130548]]"
Hollow Ground - Ill Fate,drums,8.74479588150451,6.752159253989505,5.879916248261899,"[[0. 0.]
 [0. 0.]]","[[ 1.67261867 -0.33087831]
 [ 0.47235255  0.74904127]]"
Hollow Ground - Ill Fate,other,5.624908183632618,14.635979756026124,5.562618119052813,"[[ 0.  9.]
 [-9.  0.]]","[[ 1.55137098 -0.03135262]
 [ 0.02591773  1.49262675]]"
Hollow Ground - Ill Fate,vocals,5.2972010380401855,11.08915788572894,2.349388585823852,"[[  0. -13.]
 [ 13.   0.]]","[[1.48644074 0.        ]
 [0.         1.5285865 ]]"
James Elder & Mark M Thompson - The English Actor,bass,9.839010820838029,10.866578410474627,0.6533347598219025,"[[  0.  14.]
 [-14.   0.]]","[[1.07487962 0.        ]
 [0.         1.09262697]]"
James Elder & Mark M Thompson - The English Actor,drums,9.949371404814089,18.83844385350529,1.2230902276684439,"[[ 0. -4.]
 [ 4.  0.]]","[[1.17050052 0.1030661 ]
 [0.07397625 1.21067025]]"
James Elder & Mark M Thompson - The English Actor,other,10.103030351419376,18.493446772624377,1.224203286444723,"[[  0.  35.]
 [-35.   0.]]","[[ 1.31508606  0.        ]
 [-0.00549175  1.31309615]]"
James Elder & Mark M Thompson - The English Actor,vocals,9.609060250874997,17.558186316462425,1.3879775896041635,"[[  0. -35.]
 [ 35.   0.]]","[[1.30140237 0.01187576]
 [0.00589916 1.29660253]]"
Juliet's Rescue - Heartbeats,bass,8.537002201661025,15.57334723774974,1.3214415550969387,"[[  0. -32.]
 [ 32.   1.]]","[[1.28558179 0.06558787]
 [0.04213254 1.3031618 ]]"
Juliet's Rescue - Heartbeats,drums,8.686659598996116,20.143090137798865,2.0517704707577455,"[[ 0. -8.]
 [ 8.  0.]]","[[1.22011171 0.11898087]
 [0.03336783 1.3077895 ]]"
Juliet's Rescue - Heartbeats,other,8.791415980261384,21.634917549437226,1.1962098128778236,"[[  0.  36.]
 [-36.   0.]]","[[ 1.36164104e+00 -1.26005975e-04]
 [ 2.19469358e-03  1.36082035e+00]]"
Juliet's Rescue - Heartbeats,vocals,9.701116241769103,11.108232211014657,1.9027714940531317,"[[  0. -18.]
 [ 17.   0.]]","[[ 1.28784236 -0.01363676]
 [ 0.          1.27178925]]"
Little Chicago's Finest - My Own,bass,-3.3097958526813516,21.80664906258315,0.7380111711323918,"[[  0.  35.]
 [-35.   0.]]","[[ 2.49814159 -0.01665617]
 [-0.01361223  2.47908246]]"
Little Chicago's Finest - My Own,drums,-3.306304180021979,15.536370368380501,3.3885270913872754,"[[ 0.  5.]
 [-5.  0.]]","[[2.28419035 0.13320814]
 [0.24504925 2.22776255]]"
Little Chicago's Finest - My Own,other,-1.600287650822929,8.591432599599568,1.8679167105781795,"[[ 0. -9.]
 [ 9.  0.]]","[[2.07829732 0.11096079]
 [0.054081   2.11567472]]"
Little Chicago's Finest - My Own,vocals,-3.299132668680284,15.317827963758209,2.823099803624761,"[[  0. -15.]
 [ 14.   0.]]","[[2.40981422 0.05218369]
 [0.01249304 2.4425726 ]]"
Louis Cressy Band - Good Time,bass,7.532861406131155,14.291275367807712,1.8572809896154394,"[[  1.  37.]
 [-36.   0.]]","[[1.37213824 0.03448862]
 [0.0166106  1.38355123]]"
Louis Cressy Band - Good Time,drums,7.198642138267028,16.45650301746563,2.3167696858259,"[[  0.  36.]
 [-35.   0.]]","[[1.42088849 0.00522156]
 [0.01428129 1.41017559]]"
Louis Cressy Band - Good Time,other,6.806939852755778,21.206211452231692,1.3503808563725475,"[[  0. -14.]
 [ 13.   0.]]","[[1.45465011 0.00950201]
 [0.00618634 1.4271213 ]]"
Louis Cressy Band - Good Time,vocals,0.0,-80.0,0.2651564220181763,"[[0. 0.]
 [0. 0.]]","[[0. 0.]
 [0. 0.]]"
Lyndsey Ollard - Catching Up,bass,15.456671524421647,14.19804252768512,0.569540170126722,"[[  0. -36.]
 [ 34.   0.]]","[[1.01054546 0.04598916]
 [0.         1.09994387]]"
Lyndsey Ollard - Catching Up,drums,15.095617196949043,12.037818376320159,0.40275314190825284,"[[  0.  36.]
 [-36.   0.]]","[[1.09744189 0.00623259]
 [0.05569795 1.01187204]]"
Lyndsey Ollard - Catching Up,other,17.982205630586197,17.224679464516505,0.7541908954894997,"[[  0. -25.]
 [ 25.   0.]]","[[ 1.12856894e+00 -2.57426764e-03]
 [ 2.84209607e-04  1.12537459e+00]]"
Lyndsey Ollard - Catching Up,vocals,16.536909514991983,20.236995735013622,0.3937137753413835,"[[  0.  13.]
 [-13.   0.]]","[[ 1.14216234 -0.00125761]
 [-0.00437049  1.14842212]]"
M.E.R.C. Music - Knockout,bass,8.341344915437801,24.752452944172525,0.4841754081311399,"[[  0.  35.]
 [-35.   0.]]","[[1.36662252 0.        ]
 [0.         1.33633573]]"
M.E.R.C. Music - Knockout,drums,8.445034236672624,15.05542469879281,2.0272642151511504,"[[  0. -35.]
 [ 33.   0.]]","[[1.28176838 0.0732982 ]
 [0.00576395 1.3464513 ]]"
M.E.R.C. Music - Knockout,other,10.383315477863816,13.114870833360968,2.0592442973057095,"[[  0. -24.]
 [ 24.   0.]]","[[ 1.28090554 -0.00185304]
 [ 0.          1.30616904]]"
M.E.R.C. Music - Knockout,vocals,8.874139720368309,21.701885018552478,1.103161372160748,"[[  0.  23.]
 [-23.   0.]]","[[ 1.35688977e+00  4.57870507e-04]
 [-5.36880900e-03  1.35926865e+00]]"
Moosmusic - Big Dummy Shake,bass,12.643244862320282,17.813315555456025,1.7291783262130398,"[[ 0. -5.]
 [ 6.  0.]]","[[1.04292591 0.13611032]
 [0.09105981 1.10419276]]"
Moosmusic - Big Dummy Shake,drums,12.246954447627175,14.32946609567594,4.5743680044572494,"[[  0. -35.]
 [ 33.   0.]]","[[1.08111773 0.15042365]
 [0.02159021 1.18571638]]"
Moosmusic - Big Dummy Shake,other,17.350605769159834,9.656064103118068,4.264412305301561,"[[  0. -33.]
 [ 33.   0.]]","[[ 1.14884302 -0.02137438]
 [-0.00776106  1.13257093]]"
Moosmusic - Big Dummy Shake,vocals,12.89633330572687,19.434649713502328,1.6113031660490922,"[[  0.  34.]
 [-34.   0.]]","[[ 1.2198369   0.        ]
 [-0.00811035  1.22416483]]"
Motor Tapes - Shore,bass,6.041227368135726,16.863566552490568,1.7873291696337459,"[[  0. -31.]
 [ 31.   0.]]","[[1.46596876 0.01272766]
 [0.00562894 1.46292373]]"
Motor Tapes - Shore,drums,6.201347210544839,16.10455538696683,1.2499453160852745,"[[  0.  36.]
 [-35.   0.]]","[[1.46999327 0.        ]
 [0.04372668 1.44700277]]"
Motor Tapes - Shore,other,6.452893288148487,19.01026157797865,2.4385800759810503,"[[  0. -19.]
 [ 19.   0.]]","[[ 1.49233171 -0.0189742 ]
 [-0.00617281  1.48082637]]"
